Location,LocCode,ImageNumber,ImageQuality,Species,NumIndividuals,Date,Time,datetime,Notes,Counter
ConcordiaCulvert,CH,IMG_0084-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,2:50:00,2020-01-20 02:50:00, ,3233
ConcordiaCulvert,CH,IMG_0085-CH-2020-01-20-raccoon,3.0,raccoon,1,1/20/2020,2:51:00,2020-01-20 02:51:00, ,3234
ConcordiaCulvert,CH,IMG_0086-CH-2020-01-20-raccoon,3.0,raccoon,1,1/20/2020,2:51:00,2020-01-20 02:51:00, ,3235
ConcordiaCulvert,CH,IMG_0087-CH-2020-01-20-raccoon,3.0,raccoon,1,1/20/2020,2:51:00,2020-01-20 02:51:00, ,3236
ConcordiaCulvert,CH,IMG_0088-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:13:00,2020-01-20 03:13:00, ,3237
ConcordiaCulvert,CH,IMG_0089-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:13:00,2020-01-20 03:13:00, ,3238
ConcordiaCulvert,CH,IMG_0090-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:13:00,2020-01-20 03:13:00, ,3239
ConcordiaCulvert,CH,IMG_0091-CH-2020-01-20-raccoon,3.0,raccoon,1,1/20/2020,3:15:00,2020-01-20 03:15:00, ,3240
ConcordiaCulvert,CH,IMG_0092-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:16:00,2020-01-20 03:16:00, ,3241
ConcordiaCulvert,CH,IMG_0093-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:16:00,2020-01-20 03:16:00, ,3242
ConcordiaCulvert,CH,IMG_0094-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:17:00,2020-01-20 03:17:00, ,3243
ConcordiaCulvert,CH,IMG_0095-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:17:00,2020-01-20 03:17:00, ,3244
ConcordiaCulvert,CH,IMG_0096-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:17:00,2020-01-20 03:17:00, ,3245
ConcordiaCulvert,CH,IMG_0097-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:18:00,2020-01-20 03:18:00, ,3246
ConcordiaCulvert,CH,IMG_0098-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:18:00,2020-01-20 03:18:00, ,3247
ConcordiaCulvert,CH,IMG_0099-CH-2020-01-20-raccoon,1.0,raccoon,1,1/20/2020,3:18:00,2020-01-20 03:18:00, ,3248
ConcordiaCulvert,CH,IMG_0100-CH-2020-01-21-raccoon,3.0,raccoon,1,1/21/2020,22:46:00,2020-01-21 22:46:00, ,3249
ConcordiaCulvert,CH,IMG_0101-CH-2020-01-21-raccoon,3.0,raccoon,1,1/21/2020,22:46:00,2020-01-21 22:46:00, ,3250
ConcordiaCulvert,CH,IMG_0102-CH-2020-01-21-raccoon,2.0,raccoon,1,1/21/2020,22:46:00,2020-01-21 22:46:00, ,3251
ConcordiaCulvert,CH,IMG_0103-CH-2020-01-22-raccoon,1.0,raccoon,2,1/22/2020,23:45:00,2020-01-22 23:45:00, ,3252
ConcordiaCulvert,CH,IMG_0104-CH-2020-01-22-raccoon,1.0,raccoon,2,1/22/2020,23:45:00,2020-01-22 23:45:00, ,3253
ConcordiaCulvert,CH,IMG_0105-CH-2020-01-22-raccoon,1.0,raccoon,2,1/22/2020,23:45:00,2020-01-22 23:45:00, ,3254
ConcordiaCulvert,CH,IMG_0106-CH-2020-01-22-raccoon,2.0,raccoon,1,1/22/2020,23:46:00,2020-01-22 23:46:00, ,3255
ConcordiaCulvert,CH,IMG_0107-CH-2020-01-22-raccoon,1.0,raccoon,1,1/22/2020,23:46:00,2020-01-22 23:46:00, ,3256
ConcordiaCulvert,CH,IMG_0108-CH-2020-01-22-raccoon,1.0,raccoon,1,1/22/2020,23:46:00,2020-01-22 23:46:00, ,3257
ConcordiaCulvert,CH,IMG_0109-CH-2020-01-23-raccoon,3.0,raccoon,1,1/23/2020,6:41:00,2020-01-23 06:41:00, ,3258
ConcordiaCulvert,CH,IMG_0110-CH-2020-01-23-raccoon,3.0,raccoon,1,1/23/2020,6:41:00,2020-01-23 06:41:00, ,3259
ConcordiaCulvert,CH,IMG_0111-CH-2020-01-23-raccoon,1.0,raccoon,1,1/23/2020,6:41:00,2020-01-23 06:41:00, ,3260
ConcordiaCulvert,CH,IMG_0112-CH-2020-01-25-raccoon,3.0,raccoon,1,1/25/2020,3:53:00,2020-01-25 03:53:00, ,3261
ConcordiaCulvert,CH,IMG_0113-CH-2020-01-25-raccoon,2.0,raccoon,1,1/25/2020,3:53:00,2020-01-25 03:53:00, ,3262
ConcordiaCulvert,CH,IMG_0114-CH-2020-01-25-raccoon,1.0,raccoon,1,1/25/2020,3:53:00,2020-01-25 03:53:00, ,3263
ConcordiaCulvert,CH,IMG_0115-CH-2020-01-25-raccoon,2.0,raccoon,1,1/25/2020,23:33:00,2020-01-25 23:33:00, ,3264
ConcordiaCulvert,CH,IMG_0116-CH-2020-01-25-raccoon,1.0,raccoon,2,1/25/2020,23:33:00,2020-01-25 23:33:00, ,3265
ConcordiaCulvert,CH,IMG_0117-CH-2020-01-25-raccoon,1.0,raccoon,1,1/25/2020,23:33:00,2020-01-25 23:33:00, ,3266
ConcordiaCulvert,CH,IMG_0118-CH-2020-01-26-raccoon,3.0,raccoon,2,1/26/2020,5:34:00,2020-01-26 05:34:00, ,3267
ConcordiaCulvert,CH,IMG_0119-CH-2020-01-26-raccoon,3.0,raccoon,2,1/26/2020,5:34:00,2020-01-26 05:34:00, ,3268
ConcordiaCulvert,CH,IMG_0120-CH-2020-01-26-raccoon,3.0,raccoon,1,1/26/2020,5:34:00,2020-01-26 05:34:00, ,3269
ConcordiaCulvert,CH,IMG_0125-CH-2020-01-29-bird,3.0,bird,1,1/29/2020,11:54:00,2020-01-29 11:54:00, ,3270
ConcordiaCulvert,CH,IMG_0127-CH-2020-02-01-coyote,2.0,coyote,1,2/1/2020,18:56:00,2020-02-01 18:56:00, ,3271
ConcordiaCulvert,CH,IMG_0128-CH-2020-02-01-coyote,1.0,coyote,1,2/1/2020,18:56:00,2020-02-01 18:56:00, ,3272
ConcordiaCulvert,CH,IMG_0130-CH-2020-02-02-bird,1.0,bird,1,2/2/2020,21:01:00,2020-02-02 21:01:00, ,3273
ConcordiaCulvert,CH,IMG_0131-CH-2020-02-02-bird,1.0,bird,1,2/2/2020,21:01:00,2020-02-02 21:01:00, ,3274
ConcordiaCulvert,CH,IMG_0132-CH-2020-02-02-bird,1.0,bird,1,2/2/2020,21:01:00,2020-02-02 21:01:00, ,3275
ConcordiaCulvert,CH,IMG_0133-CH-2020-02-02-bird,1.0,bird,1,2/2/2020,21:37:00,2020-02-02 21:37:00, ,3276
ConcordiaCulvert,CH,IMG_0134-CH-2020-02-02-bird,1.0,bird,1,2/2/2020,21:37:00,2020-02-02 21:37:00, ,3277
ConcordiaCulvert,CH,IMG_0135-CH-2020-02-02-bird and raccoon,1.0,bird and raccoon,,2/2/2020,21:37:00,2020-02-02 21:37:00,,3278
ConcordiaCulvert,CH,IMG_0010-CH-2020-02-07-raccoon,2.0,raccoon,1,2/7/2020,23:28:00,2020-02-07 23:28:00, ,3279
ConcordiaCulvert,CH,IMG_0013-CH-2020-02-07-raccoon,2.0,raccoon,1,2/7/2020,23:30:00,2020-02-07 23:30:00, ,3280
ConcordiaCulvert,CH,IMG_0018-CH-2020-02-07-raccoon,2.0,raccoon,1,2/7/2020,23:42:00,2020-02-07 23:42:00, ,3281
ConcordiaCulvert,CH,IMG_0044-CH-2020-02-21-rat,2.0,rat,1,2/21/2020,19:39:00,2020-02-21 19:39:00, ,3282
ConcordiaCulvert,CH,IMG_0047-CH-2020-02-22-coyote,2.0,coyote,1,2/22/2020,22:20:00,2020-02-22 22:20:00, ,3283
ConcordiaCulvert,CH,IMG_0056-CH-2020-02-28-raccoon,2.0,raccoon,1,2/28/2020,4:56:00,2020-02-28 04:56:00, ,3284
ConcordiaCulvert,CH,IMG_0062-CH-2020-02-28-raccoon,2.0,raccoon,1,2/28/2020,5:00:00,2020-02-28 05:00:00, ,3285
ConcordiaCulvert,CH,IMG_0068-CH-2020-02-28-squirrel,2.0,squirrel,1,2/28/2020,8:47:00,2020-02-28 08:47:00, ,3286
ConcordiaCulvert,CH,IMG_0071-CH-2020-02-28-raccoon,2.0,raccoon,1,2/28/2020,21:26:00,2020-02-28 21:26:00, ,3287
ConcordiaCulvert,CH,IMG_0074-CH-2020-02-28-raccoon,2.0,raccoon,1,2/28/2020,21:30:00,2020-02-28 21:30:00, ,3288
ConcordiaCulvert,CH,IMG_0077-CH-2020-02-28-raccoon,2.0,raccoon,2,2/28/2020,22:00:00,2020-02-28 22:00:00, ,3289
ConcordiaCulvert,CH,IMG_0080-CH-2020-02-28-raccoon,2.0,raccoon,1,2/28/2020,22:03:00,2020-02-28 22:03:00, ,3290
ConcordiaCulvert,CH,IMG_0083-CH-2020-03-02-raccoon,2.0,raccoon,1,3/2/2020,23:46:00,2020-03-02 23:46:00, ,3291
ConcordiaCulvert,CH,IMG_0088-CH-2020-03-04-human,2.0,human,1,3/4/2020,15:01:00,2020-03-04 15:01:00, ,3292
ConcordiaCulvert,CH,IMG_ 0007-CH-2020-03-08-raccoon,3.0,raccoon,1,3/8/2020,19:59:00,2020-03-08 19:59:00,Raccoon on the right side of the image,3293
ConcordiaCulvert,CH,IMG_ 0008-CH-2020-03-08-raccoon,3.0,raccoon,1,3/8/2020,19:59:00,2020-03-08 19:59:00,Raccoon on the left side of the image,3294
ConcordiaCulvert,CH,IMG_ 0010-CH-2020-03-09-raccoon,1.0,raccoon,1,3/9/2020,3:42:00,2020-03-09 03:42:00,Raccoon on the right side of the image,3295
ConcordiaCulvert,CH,IMG_ 0011-CH-2020-03-09-raccoon,1.0,raccoon,1,3/9/2020,3:42:00,2020-03-09 03:42:00,Raccoon on the right side of the image,3296
ConcordiaCulvert,CH,IMG_ 0012-CH-2020-03-09-raccoon,2.0,raccoon,3,3/9/2020,3:42:00,2020-03-09 03:42:00,Raccoons on the right side of the image. 2 are visible but it appears a third one might be there since you can see an eye glare or eye reflection,3297
ConcordiaCulvert,CH,IMG_ 0013-CH-2020-03-09-raccoon,1.0,raccoon,1,3/9/2020,3:43:00,2020-03-09 03:43:00,Raccoon on the right side of the image,3298
ConcordiaCulvert,CH,IMG_ 0014-CH-2020-03-09-raccoon,1.0,raccoon,1,3/9/2020,3:43:00,2020-03-09 03:43:00,Raccoon on the right side of the image,3299
ConcordiaCulvert,CH,IMG_ 0015-CH-2020-03-09-raccoon,1.0,raccoon,1,3/9/2020,3:43:00,2020-03-09 03:43:00,Raccoon on the right side of the image,3300
ConcordiaCulvert,CH,IMG_0004-CH-2020-03-24-bird,1.0,bird,2,3/24/2020,16:29:00,2020-03-24 16:29:00,duck,3301
ConcordiaCulvert,CH,IMG_0011-CH-2020-03-24-bird,2.0,bird,2,3/24/2020,18:35:00,2020-03-24 18:35:00,duck,3302
ConcordiaCulvert,CH,IMG_0013-CH-2020-03-25-bird,2.0,bird,2,3/25/2020,2:04:00,2020-03-25 02:04:00,duck,3303
ConcordiaCulvert,CH,IMG_0017-CH-2020-03-25-bird,2.0,bird,2,3/25/2020,2:10:00,2020-03-25 02:10:00,duck,3304
ConcordiaCulvert,CH,IMG_0020-CH-2020-03-25-bird,2.0,bird,1,3/25/2020,3:38:00,2020-03-25 03:38:00,duck,3305
ConcordiaCulvert,CH,IMG_0023-CH-2020-03-25-bird,2.0,bird,2,3/25/2020,3:39:00,2020-03-25 03:39:00,duck,3306
ConcordiaCulvert,CH,IMG_0025-CH-2020-03-25-bird,3.0,bird,2,3/25/2020,3:41:00,2020-03-25 03:41:00,duck,3307
ConcordiaCulvert,CH,IMG_0029-CH-2020-03-25-bird,2.0,bird,2,3/25/2020,3:46:00,2020-03-25 03:46:00,duck,3308
ConcordiaCulvert,CH,IMG_0031-CH-2020-03-25-bird,3.0,bird,2,3/25/2020,3:48:00,2020-03-25 03:48:00,duck,3309
ConcordiaCulvert,CH,IMG_0036-CH-2020-03-26-raccoon,3.0,raccoon,1,3/26/2020,3:47:00,2020-03-26 03:47:00, ,3310
ConcordiaCulvert,CH,IMG_0039-CH-2020-03-26-raccoon,2.0,raccoon,1,3/26/2020,3:49:00,2020-03-26 03:49:00, ,3311
ConcordiaCulvert,CH,IMG_0041-CH-2020-03-26-raccoon,2.0,raccoon,1,3/26/2020,3:51:00,2020-03-26 03:51:00, ,3312
ConcordiaCulvert,CH,IMG_0047-CH-2020-03-26-raccoon,2.0,raccoon,1,3/26/2020,3:54:00,2020-03-26 03:54:00, ,3313
ConcordiaCulvert,CH,IMG_0053-CH-2020-03-26-raccoon,2.0,raccoon,1,3/26/2020,4:18:00,2020-03-26 04:18:00, ,3314
ConcordiaCulvert,CH,IMG_0057-CH-2020-03-26-raccoon,2.0,raccoon,1,3/26/2020,4:22:00,2020-03-26 04:22:00, ,3315
ConcordiaCulvert,CH,IMG_0063-CH-2020-03-28-raccoon,2.0,raccoon,1,3/28/2020,3:15:00,2020-03-28 03:15:00, ,3316
ConcordiaCulvert,CH,IMG_0067-CH-2020-03-29-bird,3.0,bird,1,3/29/2020,7:24:00,2020-03-29 07:24:00,duck,3317
ConcordiaCulvert,CH,IMG_0068-CH-2020-03-29-coyote,1.0,coyote,1,3/29/2020,7:24:00,2020-03-29 07:24:00, ,3318
ConcordiaCulvert,CH,IMG_0073-CH-2020-03-30-raccoon,2.0,raccoon,1,3/30/2020,4:19:00,2020-03-30 04:19:00, ,3319
ConcordiaCulvert,CH,IMG_0084-CH-2020-03-30-raccoon,2.0,raccoon,2,3/30/2020,4:22:00,2020-03-30 04:22:00, ,3320
ConcordiaCulvert,CH,IMG_0086-CH-2020-03-30-raccoon,3.0,raccoon,2,3/30/2020,4:24:00,2020-03-30 04:24:00, ,3321
ConcordiaCulvert,CH,IMG_0089-CH-2020-03-30-raccoon,2.0,raccoon,2,3/30/2020,4:30:00,2020-03-30 04:30:00, ,3322
ConcordiaCulvert,CH,IMG_0093-CH-2020-03-30-raccoon,2.0,raccoon,1,3/30/2020,6:09:00,2020-03-30 06:09:00, ,3323
ConcordiaCulvert,CH,IMG_0095-CH-2020-03-31-raccoon,2.0,raccoon,2,3/31/2020,0:38:00,2020-03-31 00:38:00, ,3324
ConcordiaCulvert,CH,IMG_0097-CH-2020-03-31-raccoon,2.0,raccoon,1,3/31/2020,0:40:00,2020-03-31 00:40:00, ,3325
ConcordiaCulvert,CH,IMG_0119-CH-2020-04-05-raccoon,3.0,raccoon,1,4/5/2020,3:39:00,2020-04-05 03:39:00, ,3326
ConcordiaCulvert,CH,IMG_0123-CH-2020-04-05-raccoon,2.0,raccoon,1,4/5/2020,4:02:00,2020-04-05 04:02:00, ,3327
ConcordiaCulvert,CH,IMG_0011-CH-2020-04-22-raccoon,2.0,raccoon,2,4/22/2020,20:23:00,2020-04-22 20:23:00,IMG11 to 20 the same individual on camera,3328
ConcordiaCulvert,CH,IMG_0022-CH-2020-04-23-bird,2.0,bird,1,4/23/2020,11:45:00,2020-04-23 11:45:00,Big bird,3329
ConcordiaCulvert,CH,IMG_0026-CH-2020-04-26-coyote,2.0,coyote,1,4/26/2020,7:17:00,2020-04-26 07:17:00,IMg 25 and 26,3330
ConcordiaCulvert,CH,IMG_0028-CH-2020-04-27-raccoon,2.0,raccoon,1,4/27/2020,0:12:00,2020-04-27 00:12:00,IMG28 to 31,3331
ConcordiaCulvert,CH,IMG_0031-CH-2020-04-27-raccoon,2.0,raccoon,1,4/27/2020,0:50:00,2020-04-27 00:50:00, ,3332
ConcordiaCulvert,CH,IMG_0034-CH-2020-04-27-raccoon,2.0,raccoon,1,4/27/2020,2:30:00,2020-04-27 02:30:00,IMG 34-36,3333
ConcordiaCulvert,CH,IMG_0037-CH-2020-05-02-raccoon,3.0,raccoon,1,5/2/2020,2:19:00,2020-05-02 02:19:00,IMg 37-to 39,3334
ConcordiaCulvert,CH,IMG_0040-CH-2020-05-04-raccoon,2.0,raccoon,1,5/4/2020,22:46:00,2020-05-04 22:46:00,IMG 41 and 42,3335
ConcordiaCulvert,CH,IMG_0043-CH-2020-05-08-coyote,2.0,coyote,1,5/8/2020,20:15:00,2020-05-08 20:15:00,IMG 44 and 45,3336
ConcordiaCulvert,CH,IMG_0046-CH-2020-05-10-raccoon,2.0,raccoon,1,5/10/2020,1:00:00,2020-05-10 01:00:00,IMG 47 and48,3337
ConcordiaCulvert,CH,IMG_0049-CH-2020-05-10-raccoon,2.0,raccoon,1,5/10/2020,2:10:00,2020-05-10 02:10:00,IMG 50 and 51,3338
ConcordiaCulvert,CH,IMG_0052-CH-2020-05-10-coyote,1.0,coyote,1,5/10/2020,14:59:00,2020-05-10 14:59:00,IMG 53,3339
ConcordiaCulvert,CH,IMG_0061-CH-2020-05-13-coyote,1.0,coyote,1,5/13/2020,5:48:00,2020-05-13 05:48:00, ,3340
ConcordiaCulvert,CH,IMG_0067-CH-2020-05-17-raccoon,3.0,raccoon,1,5/17/2020,0:15:00,2020-05-17 00:15:00, ,3341
ConcordiaCulvert,CH,IMG_0070-CH-2020-05-17-raccoon,2.0,raccoon,1,5/17/2020,4:27:00,2020-05-17 04:27:00, ,3342
ConcordiaCulvert,CH,IMG_0073-CH-2020-05-17-raccoon,2.0,raccoon,1,5/17/2020,5:27:00,2020-05-17 05:27:00,img74 too,3343
ConcordiaCulvert,CH,IMG_0076-CH-2020-05-18-bird,3.0,bird,1,5/18/2020,5:21:00,2020-05-18 05:21:00,big bird,3344
ConcordiaCulvert,CH,IMG_0086-CH-2020-05-21-raccoon,2.0,raccoon,1,5/21/2020,1:18:00,2020-05-21 01:18:00,img 87 too,3345
ConcordiaCulvert,CH,IMG_0088-CH-2020-05-21-raccoon,2.0,raccoon,2,5/21/2020,5:26:00,2020-05-21 05:26:00, ,3346
ConcordiaCulvert,CH,IMG_0091-CH-2020-05-22-raccoon,2.0,raccoon,1,5/22/2020,22:18:00,2020-05-22 22:18:00,"img 90, 91 ,92, 93,94, 95",3347
ConcordiaCulvert,CH,IMG_0097-CH-2020-05-24-bird,2.0,bird,1,5/24/2020,9:25:00,2020-05-24 09:25:00,"small  baby bird, img 99 is the same",3348
Coyotetrail,CT,IMG_0025-CT-2020-01-24-human,1.0,human,1,1/24/2020,9:49:00,2020-01-24 09:49:00,bike,3349
Coyotetrail,CT,IMG_0028-CT-2020-01-24-human,1.0,human,1,1/24/2020,10:07:00,2020-01-24 10:07:00,bike,3350
Coyotetrail,CT,IMG_0031-CT-2020-01-24-human,1.0,human,1,1/24/2020,10:10:00,2020-01-24 10:10:00,bike,3351
Coyotetrail,CT,IMG_0034-CT-2020-01-24-human,1.0,human,1,1/24/2020,10:56:00,2020-01-24 10:56:00, ,3352
Coyotetrail,CT,IMG_0038-CT-2020-01-24-human,1.0,human,1,1/24/2020,11:16:00,2020-01-24 11:16:00, ,3353
Coyotetrail,CT,IMG_0041-CT-2020-01-24-human,1.0,human,1,1/24/2020,11:18:00,2020-01-24 11:18:00, ,3354
Coyotetrail,CT,IMG_0043-CT-2020-01-24-human,1.0,human,1,1/24/2020,12:27:00,2020-01-24 12:27:00,bike,3355
Coyotetrail,CT,IMG_0047-CT-2020-01-24-human,1.0,human,1,1/24/2020,12:30:00,2020-01-24 12:30:00, ,3356
Coyotetrail,CT,IMG_0050-CT-2020-01-24-human,1.0,human,1,1/24/2020,12:50:00,2020-01-24 12:50:00, ,3357
Coyotetrail,CT,IMG_59-CT-2020-01-24-human,1.0,human,1,1/24/2020,13:16:00,2020-01-24 13:16:00, ,3358
Coyotetrail,CT,IMG_62-CT-2020-01-24-human,1.0,human,1,1/24/2020,13:20:00,2020-01-24 13:20:00, ,3359
Coyotetrail,CT,IMG_64-CT-2020-01-24-human,1.0,human,1,1/24/2020,14:05:00,2020-01-24 14:05:00,bike,3360
Coyotetrail,CT,IMG_67-CT-2020-01-24-human,1.0,human,1,1/24/2020,14:18:00,2020-01-24 14:18:00,bike,3361
Coyotetrail,CT,IMG_71-CT-2020-01-24-human,1.0,human,1,1/24/2020,14:24:00,2020-01-24 14:24:00, ,3362
Coyotetrail,CT,IMG_74-CT-2020-01-24-human,1.0,human,2,1/24/2020,14:41:00,2020-01-24 14:41:00,bike,3363
Coyotetrail,CT,IMG_77-CT-2020-01-24-human,1.0,human,2,1/24/2020,14:45:00,2020-01-24 14:45:00, ,3364
Coyotetrail,CT,IMG_79-CT-2020-01-24-human,1.0,human,1,1/24/2020,14:57:00,2020-01-24 14:57:00,bike,3365
Coyotetrail,CT,IMG_83-CT-2020-01-24-human,1.0,human,3,1/24/2020,15:00:00,2020-01-24 15:00:00,bike,3366
Coyotetrail,CT,IMG_86-CT-2020-01-24-human,1.0,human,1,1/24/2020,15:01:00,2020-01-24 15:01:00,bike,3367
Coyotetrail,CT,IMG_091-CT-2020-01-24-human,1.0,human,1,1/24/2020,15:07:00,2020-01-24 15:07:00,bike,3368
Coyotetrail,CT,IMG_96-CT-2020-01-24-human,1.0,human,2,1/24/2020,15:11:00,2020-01-24 15:11:00, ,3369
Coyotetrail,CT,IMG_99-CT-2020-01-24-human,1.0,human,1,1/24/2020,15:14:00,2020-01-24 15:14:00, ,3370
Coyotetrail,CT,IMG_0102-CT-2020-01-24-human,1.0,human,2,1/24/2020,15:16:00,2020-01-24 15:16:00, ,3371
Coyotetrail,CT,IMG_0103-CT-2020-01-24-human,1.0,human,2,1/24/2020,15:18:00,2020-01-24 15:18:00,bike,3372
Coyotetrail,CT,IMG_0107-CT-2020-01-24-human,1.0,human,1,1/24/2020,15:24:00,2020-01-24 15:24:00, ,3373
Coyotetrail,CT,IMG_0114-CT-2020-01-24-human,1.0,human,1,1/24/2020,15:27:00,2020-01-24 15:27:00, ,3374
Coyotetrail,CT,IMG_0115-CT-2020-01-24-human,1.0,human,2,1/24/2020,15:29:00,2020-01-24 15:29:00,bike,3375
Coyotetrail,CT,IMG_0118-CT-2020-01-24-human,1.0,human,1,1/24/2020,15:30:00,2020-01-24 15:30:00,bike,3376
Coyotetrail,CT,IMG_0122-CT-2020-01-24-dog and human,1.0,dog and human,,1/24/2020,15:33:00,2020-01-24 15:33:00,,3377
Coyotetrail,CT,IMG_0125-CT-2020-01-24-human,1.0,human,1,1/24/2020,15:36:00,2020-01-24 15:36:00,bike,3378
Coyotetrail,CT,IMG_0128-CT-2020-01-24-human,1.0,human,1,1/24/2020,15:44:00,2020-01-24 15:44:00, ,3379
Coyotetrail,CT,IMG_0131-CT-2020-01-24-human,1.0,human,1,1/24/2020,15:47:00,2020-01-24 15:47:00,bike,3380
Coyotetrail,CT,IMG_0135-CT-2020-01-24-human,1.0,human,1,1/24/2020,15:48:00,2020-01-24 15:48:00, ,3381
Coyotetrail,CT,IMG_0138-CT-2020-01-24-human,1.0,human,,1/24/2020,16:03:00,2020-01-24 16:03:00,duplicate spreadsheet entries of a single species,3382
Coyotetrail,CT,IMG_0141-CT-2020-01-24-human,1.0,human,,1/24/2020,16:13:00,2020-01-24 16:13:00,duplicate spreadsheet entries of a single species,3383
Coyotetrail,CT,IMG_0144-CT-2020-01-24-human,1.0,human,2,1/24/2020,16:18:00,2020-01-24 16:18:00, ,3384
Coyotetrail,CT,IMG_0146-CT-2020-01-24-human,1.0,human,1,1/24/2020,16:50:00,2020-01-24 16:50:00, ,3385
Coyotetrail,CT,IMG_0150-CT-2020-01-24-dog and human,1.0,dog and human,,1/24/2020,17:04:00,2020-01-24 17:04:00,,3386
Coyotetrail,CT,IMG_0152-CT-2020-01-24-human,1.0,human,2,1/24/2020,17:22:00,2020-01-24 17:22:00,bike,3387
Coyotetrail,CT,IMG_0156-CT-2020-01-24-dog and human,1.0,dog and human,,1/24/2020,17:28:00,2020-01-24 17:28:00,,3388
Coyotetrail,CT,IMG_0158-CT-2020-01-24-human,3.0,human,1,1/24/2020,17:37:00,2020-01-24 17:37:00,bike,3389
Coyotetrail,CT,IMG_0159-CT-2020-01-24-dog and human,1.0,dog and human,,1/24/2020,17:37:00,2020-01-24 17:37:00,,3390
Coyotetrail,CT,IMG_0160-CT-2020-01-24-human,3.0,human,2,1/24/2020,17:53:00,2020-01-24 17:53:00,bike,3391
Coyotetrail,CT,IMG_0165-CT-2020-01-24-dog and human,1.0,dog and human,,1/24/2020,17:59:00,2020-01-24 17:59:00,,3392
Coyotetrail,CT,IMG_0167-CT-2020-01-24-human,3.0,human,1,1/24/2020,18:28:00,2020-01-24 18:28:00,bike,3393
Coyotetrail,CT,IMG_0170-CT-2020-01-24-human,1.0,human,2,1/24/2020,19:01:00,2020-01-24 19:01:00, ,3394
Coyotetrail,CT,IMG_0179-CT-2020-01-25-human,1.0,human,1,1/25 2020,6:37:00,2020-01-25 06:37:00, ,3395
Coyotetrail,CT,IMG_0181-CT-2020-01-25-human,1.0,human,3,1/25 2020,7:51:00,2020-01-25 07:51:00,bike,3396
Coyotetrail,CT,IMG_0185-CT-2020-01-25-human,1.0,human,1,1/25 2020,7:52:00,2020-01-25 07:52:00,bike,3397
Coyotetrail,CT,IMG_0188-CT-2020-01-25-human,1.0,human,1,1/25 2020,7:56:00,2020-01-25 07:56:00, ,3398
Coyotetrail,CT,IMG_0191-CT-2020-01-25-human,1.0,human,3,1/25 2020,8:37:00,2020-01-25 08:37:00, ,3399
Coyotetrail,CT,IMG_0194-CT-2020-01-25-human,1.0,human,1,1/25 2020,8:40:00,2020-01-25 08:40:00, ,3400
Coyotetrail,CT,IMG_0197-CT-2020-01-25-human,1.0,human,1,1/25 2020,8:45:00,2020-01-25 08:45:00, ,3401
Coyotetrail,CT,IMG_0199-CT-2020-01-25-human,1.0,human,3,1/25 2020,8:47:00,2020-01-25 08:47:00,bike,3402
Coyotetrail,CT,IMG_0203-CT-2020-01-25-human,1.0,human,1,1/25 2020,8:53:00,2020-01-25 08:53:00, ,3403
Coyotetrail,CT,IMG_0206-CT-2020-01-25-dog and human,1.0,dog and human,,1/25 2020,8:55:00,2020-01-25 08:55:00,,3404
Coyotetrail,CT,IMG_0210-CT-2020-01-25-dog and human,1.0,dog and human,,1/25 2020,8:59:00,2020-01-25 08:59:00,,3405
Coyotetrail,CT,IMG_0212-CT-2020-01-25-human,1.0,human,1,1/25 2020,9:07:00,2020-01-25 09:07:00, ,3406
Coyotetrail,CT,IMG_0214-CT-2020-01-25-human,1.0,human,1,1/25 2020,9:09:00,2020-01-25 09:09:00,bike,3407
Coyotetrail,CT,IMG_0218-CT-2020-01-25-human,1.0,human,2,1/25 2020,9:16:00,2020-01-25 09:16:00, ,3408
Coyotetrail,CT,IMG_0222-CT-2020-01-25-human,1.0,human,1,1/25 2020,9:34:00,2020-01-25 09:34:00, ,3409
Coyotetrail,CT,IMG_0223-CT-2020-01-25-human,1.0,human,1,1/25 2020,9:41:00,2020-01-25 09:41:00,bike,3410
Coyotetrail,CT,IMG_0226-CT-2020-01-25-human,1.0,human,1,1/25 2020,9:55:00,2020-01-25 09:55:00,bike,3411
Coyotetrail,CT,IMG_0230-CT-2020-01-25-human,1.0,human,1,1/25 2020,10:07:00,2020-01-25 10:07:00, ,3412
Coyotetrail,CT,IMG_0233-CT-2020-01-25-human,1.0,human,1,1/25 2020,10:16:00,2020-01-25 10:16:00, ,3413
Coyotetrail,CT,IMG_0237-CT-2020-01-25-dog and human,1.0,dog and human,,1/25 2020,10:18:00,2020-01-25 10:18:00,,3414
Coyotetrail,CT,IMG_0239-CT-2020-01-25-human,1.0,human,2,1/25 2020,10:50:00,2020-01-25 10:50:00,bike,3415
